Soil_pH,Temperature,Humidity,Wind_Speed,N,P,K,Crop_Yield,Soil_Quality,Crop_Type_Corn,Crop_Type_Cotton,Crop_Type_Potato,Crop_Type_Rice,Crop_Type_Soybean,Crop_Type_Sugarcane,Crop_Type_Sunflower,Crop_Type_Tomato,Crop_Type_Wheat,Soil_Type_Loamy,Soil_Type_Peaty,Soil_Type_Saline,Soil_Type_Sandy
6.25,27.883062491761724,72.11693750823828,16.41249177540705,66.0,50.0,36.0,14.999059312681524,44.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6.5,27.45305769552101,72.54694230447899,7.142424826022365,84.0,66.0,50.0,21.47105042698934,66.66666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.5,32.93961703390851,67.06038296609148,16.001842980864794,71.5,54.0,38.5,12.852699855733942,27.33333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8.0,26.05957527515875,73.94042472484125,6.301740380208933,65.0,55.0,45.0,16.061113651006053,13.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6.25,18.978871515738938,80.0,9.69075030368515,54.0,50.0,44.0,65.5689222538189,43.16666666666667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,16.59413917826378,80.0,7.189824496307207,84.5,66.0,54.0,10.977062727178035,17.041666666666668,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6.5,34.67285113131782,65.32714886868217,11.675033882139456,70.0,54.0,50.0,2.214172188914632,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
6.75,27.61418285020542,72.38581714979458,7.833998673378167,55.00000000000001,40.0,27.0,12.420328083592024,35.58333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8.0,24.667052839433147,75.33294716056685,13.29337210269404,65.0,60.50000000000001,49.50000000000001,34.65164563349492,14.583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
6.25,22.488677803712555,77.51132219628744,7.993905762913624,66.0,50.0,36.0,57.92332979352906,44.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5.5,22.786794871118232,77.21320512888177,8.637361128041306,66.0,49.50000000000001,35.0,43.02873798914543,25.08333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6.75,25.145466550784374,74.85453344921562,10.925472865579136,65.0,48.0,33.0,73.94948778964998,42.58333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.5,26.25943924828649,73.7405607517135,12.280307603470236,55.0,45.0,35.0,23.057434894912745,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8.0,18.91610360745257,80.0,10.49452394632198,58.5,55.0,49.50000000000001,47.81794348604393,13.583333333333334,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6.25,27.205928784233997,72.79407121576601,10.415171199999929,78.0,60.0,48.0,58.17468968359779,54.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,25.869912198701726,74.13008780129827,8.209452420223393,65.0,49.5,45.0,43.939580797133,13.291666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6.25,16.633091491212824,80.0,12.937459269191525,66.0,50.0,36.0,41.22950591380468,44.33333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.5,22.46830188237632,77.53169811762368,13.75780684986876,70.0,66.0,55.00000000000001,71.97846950016861,63.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
6.5,19.88625168854189,80.0,9.0719071188858,77.0,60.0,45.0,92.93240032378722,60.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
8.0,25.8882923724103,74.1117076275897,15.19206032292869,65.0,55.0,45.0,26.233015724106128,13.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6.5,25.294765276809173,74.70523472319083,12.0359745154035,91.0,72.0,60.0,95.27632437794408,74.33333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6.5,23.88999427355529,76.11000572644471,14.27546721791128,70.0,54.0,50.0,91.73170963182024,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
6.75,28.876733123073727,71.12326687692627,11.318904481552416,55.00000000000001,40.0,27.0,6.089376581406356,35.58333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.5,26.142704609479637,73.85729539052036,8.981396887383276,70.0,66.0,55.00000000000001,34.32539985192408,63.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
6.75,28.68803545487952,71.31196454512047,11.40563407086806,55.00000000000001,40.0,27.0,6.565835556528371,35.58333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5.5,22.22413364928262,77.77586635071738,12.957522630680074,66.0,49.50000000000001,35.0,44.736206292226655,25.08333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5.5,24.158358099524182,75.84164190047582,13.632448552847086,71.5,54.0,38.5,51.1068591962534,27.33333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8.0,15.748617838184703,80.0,7.01377311899393,65.0,55.0,45.0,34.15414537324601,13.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8.0,28.481982592612624,71.51801740738738,7.507524155150707,71.5,60.50000000000001,54.0,9.29800018852109,15.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8.0,19.308450480577,80.0,8.026690375018196,84.5,66.0,54.0,35.4416331145938,17.041666666666668,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6.25,27.12822323685424,72.87177676314576,11.657270296651255,60.0,45.0,40.0,51.073881130188425,42.29166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6.75,24.270569365120835,75.72943063487917,9.564718250614971,55.00000000000001,40.0,27.0,29.95053593210041,35.58333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.25,28.11888584987973,71.88111415012027,13.568006316577389,60.0,55.00000000000001,44.0,13.392750021157962,46.375,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,25.14100683025846,74.85899316974154,8.373835511872166,71.5,55.0,40.5,30.244463088068645,13.916666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
6.5,23.6940473886188,76.3059526113812,9.953408109270516,84.0,66.0,50.0,74.11977419785575,66.66666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6.5,18.640242132157297,80.0,7.208450076981853,91.0,72.0,55.00000000000001,36.59566894501792,72.66666666666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6.25,19.948100766118948,80.0,10.840583028980816,60.0,50.0,40.0,70.48732048353952,43.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,19.886853979866626,80.0,13.860599598772104,58.5,55.0,49.50000000000001,56.88731922532524,13.583333333333334,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6.25,20.892055601155164,79.10794439884484,8.310408798847396,66.0,55.00000000000001,48.0,76.61958208790718,49.29166666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.5,23.99943637672406,76.00056362327594,5.62506616458151,91.0,72.0,60.0,94.96985203114414,74.33333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6.5,25.250743408160847,74.74925659183916,14.617376181585,70.0,54.0,50.0,65.39280873644616,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
5.5,18.155655087661515,80.0,9.708875406172476,60.50000000000001,45.0,31.5,42.53319330351539,22.83333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8.0,27.83241276250828,72.16758723749172,13.663445637741544,65.0,60.50000000000001,49.50000000000001,13.126871348823752,14.583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
6.5,29.64695198701376,70.35304801298625,9.397930028737196,84.0,66.0,50.0,3.0637078933773547,66.66666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.5,29.44827573579368,70.55172426420631,10.009328380602996,71.5,54.0,38.5,30.65480388940066,27.33333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6.25,20.65897177084825,79.34102822915175,12.414101741646922,60.0,50.0,40.0,65.91125798084524,43.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.25,26.52474171350788,73.47525828649212,7.544586816520896,54.0,50.0,44.0,21.542411807289344,43.16666666666667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.75,25.40998225097691,74.59001774902309,9.540816100355189,55.00000000000001,44.0,36.0,29.10720795068043,39.375,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.5,23.343658272658736,76.65634172734127,11.80177285276854,71.5,54.0,42.0,61.81789418642379,27.916666666666668,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6.25,19.02262656623263,80.0,11.064225635937849,60.0,45.0,40.0,28.52253148964199,42.29166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6.25,20.70466158914896,79.29533841085103,7.056000330422329,66.0,50.0,36.0,68.44381057485352,44.33333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.5,24.405746352562392,75.59425364743761,11.9260088351546,55.0,49.50000000000001,38.5,33.70143241782475,23.83333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
6.25,17.394898518437305,80.0,13.055136896372986,72.0,55.00000000000001,40.0,58.23011836242698,48.70833333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.75,16.33418515761371,80.0,4.6365100457795805,65.0,48.0,33.0,9.80447626254862,42.58333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.25,22.42768127334422,77.57231872665578,6.445631121810036,60.0,50.0,40.0,51.85592255517239,43.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.25,22.15670340313921,77.8432965968608,3.5441121443123844,54.0,50.0,44.0,46.3786534263029,43.16666666666667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.75,25.76981328688544,74.23018671311456,8.305478454803287,55.00000000000001,44.0,36.0,27.20527138145408,39.375,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.5,19.69253632108668,80.0,10.27889067509291,91.0,72.0,60.0,46.18757160462865,74.33333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6.75,24.542270717021417,75.45772928297859,10.061093096666466,50.0,36.0,30.0,57.62720669813372,33.83333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8.0,12.990244630207313,80.0,12.443125374800754,71.5,55.0,40.5,19.234845952146888,13.916666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6.5,17.322826067447643,80.0,3.852834366940432,70.0,66.0,55.00000000000001,80.27794164411412,63.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
6.25,24.67490095130313,75.32509904869687,8.050892458770166,66.0,50.0,36.0,39.839075404018935,44.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8.0,27.81142293473245,72.18857706526755,14.492586926928846,78.0,60.50000000000001,45.0,11.75416148223254,15.291666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6.25,15.757516567156344,80.0,10.295776238490784,78.0,60.0,44.0,6.858713499158772,53.08333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,19.139342531762864,80.0,11.391501713082878,65.0,55.0,45.0,46.11016688233175,13.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6.25,25.67271778887337,74.32728221112663,11.122066236347289,66.0,55.00000000000001,48.0,36.53097892806929,49.29166666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.75,23.26804901212097,76.73195098787903,2.93462926093353,65.0,48.0,36.0,59.28854127726654,43.45833333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.75,24.514798232977075,75.48520176702293,14.746022588048474,50.0,36.0,30.0,60.15882538208401,33.83333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6.75,18.404058958975423,80.0,15.665104529844571,55.00000000000001,40.0,27.0,37.39501829551748,35.58333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.5,12.480985985775767,80.0,10.433445116163613,55.0,49.50000000000001,38.5,14.22862371875049,23.83333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
6.75,20.1123150464247,79.8876849535753,6.519450504599399,60.0,44.0,30.0,56.610678358990015,39.08333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.5,23.104830393230102,76.8951696067699,7.478835148531079,71.5,54.0,38.5,55.49349996039403,27.33333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6.25,19.103515896204847,80.0,10.542091440052811,60.0,50.0,40.0,71.32838018862364,43.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.5,27.41928251752174,72.58071748247826,18.36443126152948,63.0,60.0,55.00000000000001,19.837861562200278,59.333333333333336,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6.75,17.088362199321903,80.0,8.658056860611827,55.00000000000001,44.0,36.0,51.89508551629312,39.375,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8.0,27.688559720121543,72.31144027987845,11.363621286899551,84.5,66.0,54.0,48.99744038242667,17.041666666666668,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8.0,29.30344075796138,70.69655924203862,10.039784704263583,65.0,49.5,45.0,29.677031383654604,13.291666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6.75,23.852970862672365,76.14702913732764,14.56783496840774,55.00000000000001,40.0,27.0,34.90643808349782,35.58333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.75,28.83610146879652,71.16389853120347,10.847784677107368,50.0,44.0,33.0,6.867085460454258,37.04166666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
8.0,29.11184124225984,70.88815875774016,15.69854607348764,71.5,55.0,40.5,4.26968325104936,13.916666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
6.25,14.865741487414024,80.0,10.927710177345704,72.0,55.00000000000001,40.0,34.78785979661599,48.70833333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,28.819408793157336,71.18059120684266,8.60962639144264,84.5,66.0,49.50000000000001,40.70832332371906,16.666666666666668,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5.5,17.464643945917935,80.0,13.391242213949765,55.0,45.0,35.0,38.50521607824164,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6.25,23.74470157136524,76.25529842863476,11.493867862222611,54.0,50.0,44.0,40.54526807247809,43.16666666666667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,32.6647901512668,67.3352098487332,12.830886227121546,84.5,66.0,54.0,14.360387362565598,17.041666666666668,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6.75,22.89074364723117,77.10925635276882,2.206662914567664,50.0,36.0,30.0,45.72572586258972,33.83333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5.5,22.31473852594352,77.68526147405647,10.161072989944856,60.50000000000001,45.0,31.5,41.66243120956604,22.83333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8.0,26.473715597274776,73.52628440272522,7.30532761857522,65.0,60.50000000000001,49.50000000000001,17.79251142590641,14.583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
6.75,26.933171944529445,73.06682805547055,6.438181597429747,55.00000000000001,40.0,27.0,16.0145357410346,35.58333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5.5,26.45232319924741,73.5476768007526,9.819625873049365,66.0,49.50000000000001,35.0,18.179776463149228,25.08333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6.25,31.44844789829935,68.55155210170065,10.556793381076758,78.0,60.0,44.0,26.110177966294483,53.08333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.5,24.596194778069748,75.40380522193026,5.468705700387009,70.0,60.0,50.0,45.15642772810413,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6.5,23.926913320940088,76.07308667905991,13.249694261426384,63.0,60.0,55.00000000000001,51.23417976162449,59.333333333333336,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6.25,22.622946742093404,77.3770532579066,6.7789361268548,66.0,55.00000000000001,48.0,52.3836651386872,49.29166666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,30.2465589262557,69.7534410737443,12.91826867681466,84.5,66.0,54.0,31.311142718807268,17.041666666666668,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6.75,27.00971227455364,72.99028772544636,9.778628346271786,50.0,36.0,30.0,43.19200191985043,33.83333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6.25,27.2350060191472,72.76499398085281,8.071147138119105,60.0,55.00000000000001,44.0,21.631220423899084,46.375,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6.5,26.370340168072005,73.629659831928,7.413630449449265,77.0,60.0,45.0,31.93990850867138,60.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
6.5,29.21459533035292,70.78540466964708,7.1428808208875765,84.0,66.0,50.0,7.070180133317904,66.66666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8.0,23.900081848436766,76.09991815156323,13.4991191460942,84.5,66.0,49.50000000000001,63.07186380144472,16.666666666666668,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6.25,24.730866440890257,75.26913355910975,5.4912117224725545,60.0,50.0,40.0,34.19906667390611,43.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.25,21.779255654398057,78.22074434560194,12.95713930586601,54.0,50.0,44.0,57.39789622042295,43.16666666666667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.5,23.760189797469696,76.23981020253031,10.037666039817134,77.0,66.0,60.0,62.67162653028674,67.66666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8.0,21.081981310493063,78.91801868950694,10.522640932772786,84.5,66.0,54.0,40.93164601191659,17.041666666666668,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6.5,27.48687384556703,72.51312615443297,10.937833269125342,70.0,54.0,50.0,67.49221680612729,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
8.0,26.85048048224658,73.14951951775342,14.535746294741138,71.5,55.0,40.5,19.191617172157464,13.916666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6.5,13.747259308553904,80.0,11.078229742757475,70.0,66.0,55.00000000000001,35.33323129958749,63.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
6.25,25.55336550912088,74.44663449087912,9.457564021174848,66.0,50.0,36.0,32.32142847952295,44.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8.0,23.08232480633176,76.91767519366825,3.9913256258882335,78.0,60.50000000000001,45.0,41.66471066506717,15.291666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5.5,25.93983613660146,74.06016386339854,9.176056053066317,71.5,54.0,38.5,56.005386615804106,27.33333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8.0,15.50509708016236,80.0,7.872020254390434,65.0,55.0,45.0,31.250560069271835,13.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5.5,24.17541781288732,75.82458218711268,3.773403098714361,49.5,45.0,38.5,34.570817944542135,22.166666666666668,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5.5,24.2397284111374,75.76027158886261,10.992515382270874,60.50000000000001,49.50000000000001,42.0,32.85722045765669,25.33333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6.75,31.10363314876145,68.89636685123855,11.96957728073919,65.0,48.0,36.0,25.62251354895721,43.45833333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.75,17.444799427280646,80.0,14.943336394785264,50.0,36.0,30.0,16.68151944877836,33.83333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6.25,19.493377158689064,80.0,9.20094933832316,66.0,50.0,36.0,64.58886276704102,44.33333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.75,26.594565330515053,73.40543466948495,13.565427262216971,50.0,44.0,33.0,19.71102757732064,37.04166666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
8.0,26.676156738966757,73.32384326103325,7.469696850777554,71.5,55.0,40.5,19.910608144637575,13.916666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
6.5,24.164361028465905,75.8356389715341,11.422718822097105,84.0,66.0,50.0,60.033858273600025,66.66666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.5,24.340858266382813,75.65914173361719,6.523418740125556,71.5,54.0,38.5,64.33479958591333,27.33333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6.75,26.822142840720048,73.17785715927995,13.037799208442394,50.0,40.0,30.0,18.24151815156906,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.75,23.633256182971483,76.36674381702852,10.678577222456072,45.0,40.0,33.0,34.664680869142735,34.41666666666667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.5,18.945523960814512,80.0,9.599691846597256,77.0,66.0,60.0,85.8141951139965,67.66666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.5,31.80687848013645,68.19312151986355,11.039956444552006,71.5,54.0,42.0,18.089025121334963,27.916666666666668,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6.75,25.31992100769265,74.68007899230736,7.928321828355657,50.0,36.0,30.0,57.60713039964993,33.83333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6.75,28.381030906796266,71.61896909320373,6.8175979339721335,50.0,44.0,33.0,9.475098104873672,37.04166666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
8.0,22.50126016947958,77.49873983052042,8.693461565444554,71.5,55.0,40.5,43.563278793800464,13.916666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
6.5,27.187932440583527,72.81206755941648,11.969066121051888,91.0,72.0,55.00000000000001,90.13492086846112,72.66666666666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
